bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
297,2,5,0,0,0,7,0,0,7,0,2,5
302,2,5,0,2,0,5,0,0,7,1,2,4
310,2,5,0,1,1,5,1,0,6,0,2,5
311,2,5,0,0,0,7,3,0,4,1,1,5
312,2,5,0,0,0,7,1,1,5,0,2,5
333,2,5,0,1,0,6,0,0,7,0,0,7
335,2,5,0,0,0,7,0,0,7,0,0,7
336,2,5,0,0,0,7,2,0,5,0,2,5
351,2,5,0,1,1,5,0,1,6,0,0,7
361,2,5,0,0,1,6,1,0,6,0,0,7
370,2,5,0,0,0,7,0,1,6,0,1,6
381,2,5,0,0,0,7,0,0,7,0,0,7
392,2,5,0,0,2,5,1,0,6,0,2,5
394,2,5,0,0,0,7,0,0,7,0,1,6
423,2,5,0,0,0,7,1,1,5,0,1,6
429,2,5,0,0,0,7,0,0,7,0,1,6
433,2,5,0,0,2,5,0,1,6,0,0,7
435,2,5,0,0,2,5,1,1,5,0,2,5
437,2,5,0,0,0,7,0,1,6,0,0,7
449,2,5,0,1,0,6,1,1,5,0,2,5
469,2,5,0,2,0,5,4,0,3,0,0,7
501,2,5,0,0,0,7,1,0,6,0,1,6
512,2,5,0,1,0,6,0,1,6,0,2,5
518,2,5,0,1,0,6,0,0,7,0,1,6
521,2,5,0,0,0,7,0,1,6,0,0,7
562,2,5,0,0,0,7,0,0,7,0,2,5
567,2,5,0,0,0,7,0,0,7,0,2,5
633,2,5,0,0,0,7,0,0,7,0,2,5
638,2,5,0,0,0,7,0,1,6,1,2,4
640,2,5,0,0,0,7,0,0,7,0,1,6
656,2,5,0,0,0,7,0,2,5,0,2,5
657,2,5,0,0,0,7,1,0,6,0,0,7
753,2,5,0,0,0,7,0,0,7,0,1,6
765,2,5,0,0,0,7,0,0,7,1,2,4
796,2,5,0,1,0,6,0,0,7,0,0,7
809,2,5,0,0,0,7,1,0,6,0,1,6
821,2,5,0,0,0,7,0,0,7,0,1,6
844,2,5,0,0,0,7,0,0,7,0,2,5
899,2,5,0,0,1,6,0,1,6,0,1,6
956,2,5,0,1,0,6,0,0,7,1,2,4
1019,2,5,0,0,0,7,4,0,3,0,0,7
1057,2,5,0,1,0,6,1,0,6,0,1,6
1069,2,5,0,0,0,7,0,0,7,0,2,5
1072,2,5,0,0,0,7,0,0,7,0,2,5
1151,2,5,0,0,0,7,0,0,7,0,2,5
1338,2,5,0,0,0,7,0,0,7,0,0,7
1371,2,5,0,0,0,7,0,0,7,0,2,5
1395,2,5,0,0,0,7,4,0,3,0,0,7
1551,2,5,0,0,1,6,0,1,6,0,1,6
