bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
7550,4,15,6,2,4,19,0,3,22,2,0,23
7554,4,15,6,1,2,22,0,1,24,2,0,23
7555,4,15,6,1,0,24,1,0,24,2,1,22
7556,4,15,6,9,0,16,1,0,24,0,1,24
7558,4,15,6,0,0,25,0,0,25,2,0,23
7559,4,15,6,9,0,16,2,0,23,0,1,24
7563,4,15,6,0,0,25,2,0,23,2,0,23
7564,4,15,6,1,2,22,0,11,14,2,0,23
7566,4,15,6,1,0,24,1,1,23,2,0,23
7567,4,15,6,8,0,17,12,0,13,0,1,24
7568,4,15,6,1,1,23,0,0,25,2,0,23
7574,4,15,6,8,0,17,12,0,13,0,1,24
7575,4,15,6,1,0,24,0,0,25,2,1,22
7578,4,15,6,2,0,23,2,0,23,2,0,23
7583,4,15,6,1,0,24,2,0,23,2,0,23
7584,4,15,6,1,3,21,1,1,23,2,0,23
7585,4,15,6,2,0,23,2,2,21,2,0,23
7586,4,15,6,0,0,25,2,0,23,2,0,23
7587,4,15,6,0,1,24,0,2,23,2,0,23
7588,4,15,6,3,0,22,2,4,19,2,0,23
7590,4,15,6,1,2,22,2,2,21,2,0,23
7591,4,15,6,1,5,19,1,4,20,2,0,23
7594,4,15,6,0,1,24,2,2,21,2,0,23
7595,4,15,6,2,11,12,1,13,11,2,0,23
7596,4,15,6,2,0,23,1,3,21,2,0,23
7597,4,15,6,3,0,22,0,1,24,2,1,22
7598,4,15,6,4,1,20,3,1,21,2,0,23
7599,4,15,6,2,0,23,2,0,23,2,0,23
7600,4,15,6,0,2,23,0,0,25,2,0,23
7601,4,15,6,2,2,21,2,2,21,2,0,23
7602,4,15,6,2,2,21,4,2,19,2,0,23
7603,4,8,13,3,12,10,0,8,17,2,0,23
7604,4,15,6,0,2,23,0,7,18,2,0,23
