l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastkK,feature 
['4.215686274509804','5.735294117647059','0.0','4.705882352941177','3.2549019607843137','1.9901960784313726','6.0588235294117645','3.9411764705882355','0.0','2.4313725490196076','5.568627450980392','2.0','features','5']
 '25.54901960784314','0.0','42.35294117647059','15.647058823529411','2.0',
 'features','30']
['11.235294117647058','48.470588235294116','0.0','33.666666666666664',
 '24.04901960784314','1.9901960784313726','34.450980392156865',
 '25.54901960784314','0.0','42.35294117647059','15.647058823529411','2.0',
 'features_pos_neg','30']
['11.176470588235293','48.529411764705884','0.0','33.78431372549019',
 '23.931372549019606','1.9901960784313726','36.19607843137255',
 '23.80392156862745','0.0','39.0','19.0','2.0','features_pos_neg_rev2',
 '30']
['12.137254901960784','57.51960784313726','0.0','39.36274509803921',
 '28.30392156862745','1.9901960784313726','39.86274509803921',
 '30.137254901960784','0.0','45.01960784313726','22.980392156862745','2.0',
 'features','35']
['12.137254901960784','57.51960784313726','0.0','39.36274509803921',
 '28.30392156862745','1.9901960784313726','39.86274509803921',
 '30.137254901960784','0.0','45.01960784313726','22.980392156862745','2.0',
 'features_pos_neg','35']
['12.196078431372548','57.46078431372549','0.0','39.40196078431372',
 '28.264705882352942','1.9901960784313726','42.27450980392157',
 '27.725490196078432','0.0','41.09803921568628','26.901960784313726','2.0',
 'features_pos_neg_rev2','35']
['16.666666666666668','62.94117647058823','0.0','45.72549019607843',
 '31.892156862745097','1.9901960784313726','44.09803921568628',
 '35.90196078431372','0.0','49.05882352941177','28.941176470588236','2.0',
 'features','40']
['16.666666666666668','62.94117647058823','0.0','45.72549019607843',
 '31.892156862745097','1.9901960784313726','44.09803921568628',
 '35.90196078431372','0.0','49.05882352941177','28.941176470588236','2.0',
 'features_pos_neg','40']
['16.745098039215687','62.86274509803921','0.0','45.705882352941174',
 '31.91176470588235','1.9901960784313726','47.549019607843135',
 '32.450980392156865','0.0','43.705882352941174','34.294117647058826',
 '2.0','features_pos_neg_rev2','40']
['19.245098039215687','70.31372549019608','0.0','50.80392156862745',
 '36.76470588235294','1.9901960784313726','48.529411764705884',
 '41.470588235294116','0.0','53.8235294117647','34.1764705882353','2.0',
 'features','45']
['19.245098039215687','70.31372549019608','0.0','50.80392156862745',
 '36.76470588235294','1.9901960784313726','48.529411764705884',
 '41.470588235294116','0.0','53.8235294117647','34.1764705882353','2.0',
 'features_pos_neg','45']
['19.42156862745098','70.13725490196079','0.0','50.88235294117647',
 '36.68627450980392','1.9901960784313726','53.09803921568628',
 '36.90196078431372','0.0','48.705882352941174','39.294117647058826','2.0',
 'features_pos_neg_rev2','45']
['21.823529411764707','77.68627450980392','0.0','55.166666666666664',
 '42.35294117647059','1.9901960784313726','52.13725490196079',
 '47.86274509803921','0.0','59.568627450980394','38.431372549019606','2.0',
 'features','50']
['21.823529411764707','77.68627450980392','0.0','55.166666666666664',
 '42.35294117647059','1.9901960784313726','52.13725490196079',
 '47.86274509803921','0.0','59.568627450980394','38.431372549019606','2.0',
 'features_pos_neg','50']
['21.823529411764707','77.68627450980392','0.0','55.30392156862745',
 '42.21568627450981','1.9901960784313726','58.01960784313726',
 '41.98039215686274','0.0','53.333333333333336','44.666666666666664','2.0',
 'features_pos_neg_rev2','50']
