bad_user_id, l2_topk_bad, l2_topk_good, unlabelled_l2_topk,l2_lastk_bad, l2_lastk_good, unlabelled_l2_lastk,cosine_topk_bad, cosine_topk_good, unlabelled_cosine_topk,cosine_lastk_bad, cosine_lastk_good,unlabelled_cosine_lastk 
59,5,33,12,0,5,45,0,9,41,3,2,45
63,12,20,18,4,15,31,4,18,28,0,3,47
67,12,3,35,4,25,21,4,23,23,0,2,48
68,5,33,12,5,7,38,2,11,37,0,2,48
73,12,4,34,4,23,23,4,22,24,4,2,44
75,12,5,33,4,22,24,5,19,26,0,2,48
77,13,15,22,5,18,27,5,18,27,0,1,49
83,13,13,24,6,17,27,4,17,29,1,2,47
85,10,0,40,5,31,14,6,21,23,1,3,46
91,5,33,12,3,2,45,1,10,39,1,3,46
92,13,15,22,5,18,27,3,20,27,0,2,48
100,13,18,19,4,14,32,3,16,31,0,3,47
103,12,9,29,4,22,24,4,14,32,0,3,47
105,12,20,18,4,15,31,3,17,30,4,2,44
109,5,33,12,2,7,41,3,13,34,0,3,47
111,8,29,13,0,10,40,4,10,36,3,2,45
112,5,33,12,0,7,43,2,9,39,0,3,47
113,12,19,19,4,14,32,4,16,30,0,3,47
118,13,17,20,4,14,32,4,14,32,4,2,44
119,5,33,12,3,5,42,2,5,43,0,2,48
120,5,33,12,1,6,43,2,11,37,0,1,49
123,13,12,25,6,18,26,4,17,29,3,1,46
124,12,6,32,4,22,24,5,21,24,0,3,47
129,5,33,12,1,3,46,3,17,30,0,2,48
131,5,33,12,0,7,43,4,14,32,0,2,48
138,5,33,12,1,0,49,2,0,48,0,2,48
142,13,12,25,6,19,25,4,18,28,0,3,47
145,12,5,33,4,22,24,6,19,25,0,2,48
148,5,33,12,6,4,40,1,10,39,0,2,48
149,5,33,12,4,5,41,0,7,43,0,2,48
150,11,22,17,2,11,37,5,18,27,0,3,47
159,12,19,19,4,14,32,4,15,31,0,1,49
163,12,20,18,3,13,34,4,14,32,0,1,49
168,5,33,12,6,7,37,2,8,40,1,3,46
170,5,33,12,2,5,43,2,6,42,1,3,46
174,13,12,25,6,18,26,4,16,30,0,3,47
176,5,33,12,4,4,42,2,7,41,4,2,44
191,12,19,19,4,14,32,3,9,38,0,1,49
199,5,33,12,1,5,44,1,10,39,0,2,48
203,14,15,21,5,17,28,3,13,34,1,3,46
207,11,22,17,2,12,36,1,5,44,0,1,49
227,5,33,12,0,7,43,1,7,42,0,1,49
242,5,33,12,0,7,43,5,7,38,0,3,47
248,5,33,12,3,1,46,4,4,42,0,3,47
266,11,22,17,2,11,37,2,5,43,1,3,46
267,5,33,12,5,4,41,4,6,40,0,2,48
286,5,33,12,3,7,40,1,3,46,0,1,49
287,8,29,13,0,10,40,2,5,43,4,2,44
297,5,33,12,3,1,46,1,1,48,0,3,47
302,5,33,12,4,0,46,4,1,45,1,3,46
310,5,33,12,5,1,44,6,5,39,3,2,45
311,5,33,12,2,0,48,4,2,44,1,2,47
312,5,33,12,2,4,44,3,6,41,0,3,47
333,5,33,12,1,6,43,5,9,36,3,1,46
335,5,33,12,0,2,48,3,3,44,0,1,49
336,5,33,12,5,7,38,6,7,37,4,2,44
351,5,33,12,3,8,39,1,8,41,0,2,48
361,5,33,12,3,6,41,2,0,48,4,2,44
370,5,33,12,1,6,43,1,9,40,3,2,45
381,5,33,12,2,2,46,3,3,44,0,1,49
392,5,33,12,3,5,42,5,3,42,4,2,44
394,5,33,12,2,2,46,1,1,48,4,2,44
423,5,33,12,1,1,48,4,2,44,0,2,48
429,5,33,12,0,4,46,1,1,48,0,2,48
433,5,33,12,3,5,42,4,6,40,0,1,49
435,5,33,12,3,5,42,3,7,40,0,3,47
437,5,33,12,1,1,48,5,7,38,4,2,44
449,5,33,12,3,5,42,3,6,41,0,3,47
469,5,33,12,6,0,44,17,0,33,0,1,49
501,5,33,12,0,0,50,4,3,43,3,2,45
512,5,33,12,1,2,47,4,2,44,0,3,47
518,5,33,12,3,1,46,1,1,48,0,2,48
521,5,33,12,1,2,47,1,1,48,4,2,44
562,5,33,12,1,4,45,1,2,47,3,2,45
567,5,33,12,0,0,50,1,1,48,0,3,47
633,5,33,12,1,2,47,2,0,48,0,3,47
638,5,33,12,2,1,47,1,1,48,4,2,44
640,5,33,12,2,3,45,3,3,44,0,2,48
656,5,33,12,1,3,46,5,7,38,0,3,47
657,5,33,12,1,2,47,1,2,47,3,2,45
753,5,33,12,2,3,45,0,2,48,0,2,48
765,5,33,12,0,0,50,1,0,49,1,3,46
796,5,33,12,1,0,49,4,1,45,0,1,49
809,5,33,12,2,1,47,1,2,47,4,2,44
821,5,33,12,0,0,50,0,2,48,0,2,48
844,5,33,12,1,2,47,1,1,48,0,3,47
899,5,33,12,0,1,49,0,1,49,0,2,48
956,5,33,12,2,1,47,3,1,46,1,3,46
1019,5,33,12,0,1,49,17,0,33,0,1,49
1057,5,33,12,2,0,48,1,0,49,3,2,45
1069,5,33,12,3,0,47,0,0,50,0,1,49
1072,5,33,12,0,0,50,0,2,48,0,3,47
1151,5,33,12,1,0,49,1,0,49,0,2,48
1338,5,33,12,0,0,50,0,0,50,0,1,49
1371,5,33,12,0,0,50,0,0,50,3,2,45
1395,5,33,12,0,1,49,17,0,33,0,1,49
1551,5,33,12,0,1,49,0,1,49,0,2,48
